MSSubClass,MSZoning,Neighborhood,OverallQual,YearRemodAdd,RoofStyle,BsmtQual,BsmtExposure,HeatingQC,CentralAir,1stFlrSF,GrLivArea,BsmtFullBath,KitchenQual,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,PavedDrive,SaleCondition
80,3,5,6,2,0,2,3,3,1,7.213031659834869,7.213031659834869,1,3,1,4,3,2,1,2,3
50,3,16,5,4,0,2,1,4,1,6.493753839851686,7.1308988302963465,0,1,1,4,2,1,2,2,3
90,3,8,5,57,0,2,1,3,1,6.833031732786201,7.560080465021827,0,1,0,1,2,1,2,2,3
60,3,12,6,37,0,2,1,2,1,6.5998704992128365,7.240649694255466,0,1,1,3,4,1,2,2,3
80,3,12,6,33,0,3,3,1,1,7.452402451223638,7.452402451223638,1,1,1,4,4,2,2,2,3
60,3,14,8,6,0,3,1,4,1,7.028201432058005,7.616283561580385,1,2,1,4,4,2,2,2,3
50,0,0,4,60,0,2,1,2,1,6.548219102762372,7.028201432058005,0,1,0,1,2,2,2,2,0
20,3,14,7,7,0,3,1,4,1,7.360739903058278,7.360739903058278,1,2,0,1,4,2,2,2,3
20,3,19,7,16,2,3,1,2,1,7.199678345691172,7.199678345691172,1,1,1,3,4,3,2,2,3
20,3,14,5,1,0,3,2,2,1,6.946975992135418,6.946975992135418,0,2,0,1,2,1,2,2,3
90,3,9,6,39,1,2,3,2,1,6.815639990074331,7.508787170634276,0,1,0,1,0,0,0,2,3
50,3,7,6,20,0,2,1,4,1,7.4377951216719325,7.802618063442671,0,2,1,4,2,1,1,2,3
50,1,3,6,59,0,2,1,4,1,6.715383386334681,7.252762418053187,0,1,1,4,2,1,1,2,3
20,3,12,6,47,2,2,1,2,1,7.191429330036379,7.191429330036379,1,1,2,4,4,1,2,2,3
20,3,17,5,42,0,2,3,1,1,7.366445148327599,7.366445148327599,0,1,0,1,4,1,2,0,3
120,3,20,8,9,0,3,1,4,1,7.413970290190444,7.413970290190444,1,3,1,5,4,3,2,2,3
60,3,21,8,0,0,3,2,4,1,7.02108396428914,7.585788821732034,0,3,1,4,5,3,3,2,4
80,3,8,5,46,2,2,3,2,1,7.049254841255837,7.049254841255837,1,1,1,4,4,2,2,2,3
160,1,2,5,37,0,2,1,2,1,6.4457198193855785,7.171656822768514,0,1,0,1,2,1,1,2,3
70,1,4,5,44,0,2,1,2,0,7.228388451573604,7.771488760117616,0,1,0,1,4,2,1,2,3
60,3,12,7,30,0,3,1,2,1,6.723832440821209,7.416979621381154,0,1,1,3,4,2,2,2,3
20,3,5,5,16,2,2,1,2,1,6.761572768804055,6.761572768804055,1,1,0,1,2,1,2,0,3
20,3,8,5,38,2,2,3,3,1,6.9584483932976555,6.9584483932976555,1,1,0,1,4,2,1,2,3
20,3,8,5,45,2,2,2,3,1,7.028201432058005,7.028201432058005,1,1,0,1,4,2,2,2,3
180,1,5,6,0,0,3,4,3,1,6.977281341630747,6.977281341630747,1,1,0,1,3,3,2,2,4
60,3,5,10,0,2,4,4,4,1,8.453614209773367,8.637993891561942,2,3,3,4,4,3,2,2,4
20,3,8,5,16,2,2,1,4,1,7.1276936993473985,7.1276936993473985,1,2,0,1,4,2,1,2,3
60,3,13,7,10,0,3,1,4,1,6.912742820493176,7.592366128519796,0,2,1,3,4,3,2,2,3
70,3,16,6,59,0,2,1,1,1,6.6240652277998935,7.309212365692763,0,2,2,4,4,1,1,1,3
60,3,22,8,12,2,3,1,4,1,7.0925737159746784,7.8343923029104365,1,2,1,3,4,2,3,2,3
20,3,18,7,1,0,3,3,4,1,7.38770923908104,7.38770923908104,0,2,0,1,4,2,3,2,3
160,1,5,7,2,0,3,1,4,1,6.883462586413092,7.443078374348516,0,2,0,1,2,1,2,2,3
20,3,21,9,2,2,4,1,4,1,7.409741954080923,7.409741954080923,1,3,2,5,4,3,2,2,3
120,3,21,7,0,0,3,1,4,1,7.221105098182496,7.221105098182496,0,2,1,4,4,2,2,2,4
20,3,14,5,14,0,3,1,4,1,6.897704943128636,6.897704943128636,1,1,0,1,2,1,2,2,3
20,1,4,5,3,0,2,1,4,1,7.022868086082641,7.022868086082641,1,2,0,1,4,1,2,2,3
20,3,10,6,17,0,3,1,3,1,7.165493475060845,7.165493475060845,1,2,0,1,4,2,2,2,3
20,3,16,7,8,0,3,3,2,1,7.550661243105336,7.550661243105336,1,3,2,3,4,3,2,2,3
20,3,14,7,0,0,3,1,4,1,7.149916836132109,7.149916836132109,1,2,0,1,4,2,2,2,4
60,3,22,8,17,0,4,1,4,1,7.2813856635702825,7.940939762327791,0,2,1,5,4,2,2,2,3
60,3,22,9,11,0,3,1,4,1,7.259819610363186,7.8628820346414905,0,2,1,3,5,3,3,2,3
20,3,5,4,53,2,2,1,4,1,6.854354502255021,6.854354502255021,1,1,1,3,2,1,1,2,3
60,3,8,6,39,0,1,2,2,1,6.9957661563048505,7.655390644826152,0,1,2,4,4,1,2,2,3
20,3,14,8,1,0,4,4,4,1,7.396335293800808,7.396335293800808,1,3,1,4,4,2,3,2,3
120,4,18,7,0,0,4,1,4,1,7.20934025660291,7.20934025660291,0,2,1,4,4,2,2,2,4
20,3,14,8,4,2,3,4,4,1,7.488293515159428,7.488293515159428,0,2,1,3,4,2,3,2,3
20,3,5,4,53,2,2,1,4,1,6.854354502255021,6.854354502255021,0,1,0,1,4,1,1,2,3
20,3,8,6,52,2,2,1,3,1,7.298445101508147,7.298445101508147,1,1,2,4,4,2,2,2,3
20,3,3,3,58,2,0,0,2,0,6.579251212010101,6.579251212010101,0,1,0,1,2,1,1,2,3
60,3,22,7,18,0,3,1,4,1,6.966967138613983,7.56164174558878,1,2,1,3,4,2,2,2,3
30,3,3,4,59,2,2,1,3,1,6.56244409369372,6.56244409369372,0,0,0,1,0,0,0,2,3
20,3,18,8,0,0,4,3,4,1,7.492760300922379,7.492760300922379,0,2,1,4,4,2,3,2,4
30,1,0,4,58,0,2,1,1,0,6.679599185844383,6.679599185844383,0,1,0,1,0,0,0,0,3
30,2,5,3,1,0,2,1,4,1,6.651571873589727,6.651571873589727,0,2,0,1,0,0,0,2,3
20,3,9,5,0,0,2,1,4,1,6.704414354964107,6.704414354964107,0,2,1,5,4,1,1,2,3
50,1,4,6,58,0,3,1,4,1,7.367708572374371,7.934513463882263,0,1,2,3,2,1,2,2,3
60,3,13,7,8,2,3,1,3,1,6.86171134048073,7.397561535524052,0,1,1,3,4,3,2,2,3
20,3,18,8,1,2,3,3,4,1,7.370230641807081,7.370230641807081,0,2,1,4,4,2,3,2,3
80,3,14,5,30,0,2,3,3,1,6.860663671448287,6.860663671448287,0,1,0,1,2,1,2,2,3
20,3,5,4,51,0,2,2,4,1,6.704414354964107,6.704414354964107,1,1,1,4,2,1,1,2,3
50,1,0,5,11,0,2,1,4,1,6.688354713946762,7.215239978730097,0,2,0,1,2,1,1,2,3
160,1,2,5,39,0,2,1,2,1,6.639875833826536,7.21890970761906,0,1,0,1,4,1,2,2,3
20,3,12,6,32,0,3,1,2,1,7.195937226475569,7.195937226475569,0,1,1,3,4,2,2,2,3
90,3,12,5,35,0,2,1,2,1,7.412160334945205,7.412160334945205,0,1,0,1,2,1,2,2,3
30,1,4,4,56,0,2,1,1,0,6.541029999189903,6.541029999189903,0,0,0,1,0,0,0,0,3
60,3,14,7,4,0,3,1,4,1,6.824373670043086,7.528869256642251,1,2,0,1,5,2,2,2,3
20,3,14,5,34,2,2,2,4,1,6.761572768804055,6.761572768804055,0,1,0,1,4,2,1,2,3
20,3,8,4,36,0,2,1,2,1,6.77078942390898,6.77078942390898,0,1,0,1,2,1,4,2,3
20,3,10,6,4,0,3,1,4,1,7.01571242048723,7.01571242048723,1,2,0,1,2,1,2,2,3
60,3,14,8,5,0,3,1,4,1,7.157735484249907,7.682021510826875,0,2,1,4,4,2,2,2,3
50,3,16,6,59,0,2,1,3,1,7.066466970136958,7.556427969440253,0,1,1,3,2,1,2,2,3
60,3,14,7,1,0,3,1,4,1,6.590301048196686,7.283448228756631,0,2,1,3,4,3,2,2,4
30,1,4,4,57,2,2,1,3,1,6.866933284461882,6.866933284461882,0,0,0,1,2,1,1,2,3
20,3,12,7,3,2,2,1,2,1,7.6760099320288875,7.6760099320288875,0,1,1,4,4,2,2,2,3
20,3,19,8,0,0,4,4,4,1,7.4821189235521155,7.4821189235521155,1,2,1,4,4,3,3,2,4
20,3,10,7,9,0,3,4,4,1,7.309212365692763,7.309212365692763,1,2,1,2,4,2,2,2,3
70,1,4,8,21,0,2,1,1,0,6.843749949006225,7.765569081097317,0,1,0,1,0,0,0,2,3
90,3,8,5,40,0,2,1,2,1,7.198931240688173,7.876258882303226,1,1,0,1,2,1,4,2,3
60,3,8,6,46,0,2,1,4,1,6.754604099487962,7.447751280047908,0,1,1,4,4,3,2,2,3
50,1,3,6,9,0,2,1,2,1,6.666956792429207,7.069874128458572,0,1,0,1,2,1,2,0,3
50,3,22,8,14,2,3,3,4,1,7.627057417018934,8.08271113423758,1,2,1,5,4,3,3,2,3
60,3,14,7,8,0,3,1,4,1,6.899723107284872,7.5310163320779155,1,2,1,3,4,2,3,2,3
80,3,12,7,14,0,2,1,3,1,7.108244139731541,7.560080465021827,0,2,1,3,4,2,2,2,3
20,3,8,5,42,0,2,1,2,1,6.79346613258001,6.79346613258001,0,1,0,1,4,2,1,2,3
20,3,8,5,2,0,2,1,4,1,6.982862751468942,6.982862751468942,1,1,1,2,4,3,2,2,3
160,4,18,6,10,0,3,1,4,1,6.645090969505644,7.360739903058278,0,2,0,1,2,1,2,2,3
20,3,21,9,1,2,4,3,4,1,7.590852123688581,7.590852123688581,1,3,1,4,4,3,3,2,3
70,3,7,5,10,0,2,1,4,1,6.897704943128636,7.8636512654486515,0,1,0,1,5,2,2,2,3
20,3,20,7,4,2,4,3,4,1,7.333023014386481,7.333023014386481,1,2,1,4,4,3,2,2,3
50,3,8,4,2,0,2,1,3,1,7.155396301896734,7.460490305825338,0,1,1,4,4,1,1,2,3
60,3,13,6,0,0,3,1,4,1,6.423246963533519,7.252762418053187,0,2,1,4,5,3,2,2,4
160,4,18,7,1,0,3,1,4,1,6.253828811575473,7.090076835776092,0,2,0,1,2,2,2,2,0
60,4,18,7,10,0,3,1,4,1,6.70196036600254,7.422971251049421,1,2,0,1,4,2,2,2,3
60,3,14,7,9,0,3,1,4,1,6.782192056006791,7.489970898834801,1,2,0,1,4,2,2,2,0
160,1,1,5,29,0,2,1,4,1,6.829793737512425,7.29641326877392,0,1,1,3,4,2,1,2,3
120,1,14,6,5,0,3,3,4,1,6.742880635791903,6.742880635791903,1,2,0,1,4,3,2,2,3
20,3,14,8,7,2,3,3,4,1,7.419380582918692,7.419380582918692,1,2,1,3,4,3,2,2,3
50,3,4,4,59,0,2,1,4,1,6.733401891837359,7.2254814727822945,0,1,0,1,2,3,1,2,3
80,3,8,6,12,2,2,3,3,1,7.415175109613295,7.415175109613295,1,2,1,3,5,2,1,2,3
60,3,14,7,8,0,3,3,4,1,7.010311867307229,7.64826303090192,1,2,1,3,2,2,2,2,3
20,3,22,10,5,2,4,4,4,1,7.87587915949631,7.87587915949631,1,3,2,4,4,2,3,2,3
60,4,18,7,3,0,3,1,4,1,6.933423025730715,7.579678823090456,0,2,1,4,4,3,3,2,3
20,3,19,8,0,0,3,4,4,1,7.359467638255621,7.359467638255621,0,2,1,4,4,3,3,2,4
30,3,7,6,58,0,3,2,2,0,6.672032945461067,6.672032945461067,0,1,0,1,2,1,1,2,3
50,3,5,5,49,0,2,1,4,1,6.891625897052253,7.38025578842646,0,1,0,1,2,1,2,2,3
160,1,2,6,33,0,2,1,2,1,6.180016653652572,6.894670039433482,0,1,0,1,2,1,1,2,3
80,3,19,5,1,0,3,1,3,1,6.625392368007956,7.2399325913204695,0,2,0,1,5,3,2,2,3
30,3,5,3,60,0,2,1,2,0,6.761572768804055,6.761572768804055,1,1,0,1,2,1,1,2,3
20,3,8,6,38,0,2,2,4,1,7.6577552711348655,7.6577552711348655,0,1,2,4,4,3,2,2,3
70,1,4,7,56,2,1,1,4,1,6.905753276311464,7.474204806496124,1,2,0,1,2,1,2,0,3
30,3,6,5,0,0,2,1,4,1,7.255591274253665,7.255591274253665,0,2,0,1,4,1,2,0,3
50,3,5,6,59,0,2,2,2,1,6.548219102762372,7.1372784372603855,0,1,0,1,2,1,1,1,3
50,1,0,4,3,0,2,1,3,1,6.679599185844383,7.050989447068045,1,2,0,1,2,1,1,0,3
60,3,12,7,28,0,3,1,2,1,7.238496840894365,7.931644021454311,1,2,2,3,4,2,2,2,3
50,1,4,6,57,0,2,1,2,0,7.416979621381154,7.8343923029104365,0,2,1,4,2,1,1,2,2
20,3,13,9,2,0,4,4,4,1,7.465082736399547,7.465082736399547,1,3,2,4,4,3,3,2,3
50,1,3,6,57,0,2,1,4,1,6.767343125265392,7.1049654482698426,0,1,1,4,2,1,2,2,3
20,3,14,7,6,0,3,3,4,1,7.329749689041512,7.329749689041512,1,2,0,1,4,2,2,2,3
90,3,8,5,42,0,2,1,2,1,7.367708572374371,7.367708572374371,0,1,0,1,2,1,3,2,3
85,3,8,5,39,0,2,3,2,1,6.802394763324311,6.802394763324311,1,1,1,0,4,2,1,2,3
190,1,4,6,8,0,1,1,4,0,7.107425474110705,7.555905093611346,0,1,1,3,2,1,2,2,3
120,3,15,7,0,2,3,3,4,1,7.313220387090301,7.313220387090301,1,2,1,4,4,3,3,2,4
60,3,19,8,1,2,3,4,4,1,7.0326242610280065,7.8168199657645525,0,2,1,4,5,3,3,2,3
20,3,19,5,60,0,2,3,2,1,7.430707082545968,7.430707082545968,1,1,2,3,2,1,2,0,3
70,1,3,5,3,0,2,2,4,1,6.844815479208263,7.321849713788356,0,1,0,1,2,1,1,0,3
50,3,8,5,27,0,2,1,3,1,7.035268599281097,7.55171221535131,1,1,0,1,4,1,1,2,3
50,3,7,6,19,0,2,1,4,1,7.05617528410041,7.382746449738912,0,2,1,4,2,1,1,2,3
50,1,3,6,58,0,2,1,2,1,6.856461984594587,7.05444965813294,0,1,1,4,5,2,1,2,3
60,3,13,6,4,0,2,1,4,1,6.761572768804055,7.373374309910049,1,1,1,3,4,3,2,2,3
20,3,14,7,0,0,3,3,4,1,7.165493475060845,7.165493475060845,0,2,1,4,4,2,2,2,4
20,3,18,8,0,0,3,4,4,1,7.288927694521257,7.288927694521257,1,2,0,1,4,1,3,2,3
50,3,4,3,56,0,2,1,2,1,6.542471960506805,7.101675971619444,0,1,0,1,2,1,3,2,2
120,1,16,8,3,2,4,4,4,1,7.406103381237015,7.406103381237015,1,2,1,4,4,3,2,2,3
85,3,14,5,2,0,3,3,2,1,6.643789733147672,6.643789733147672,1,1,0,1,2,1,2,2,3
20,3,9,5,24,0,2,1,4,1,6.725033642166843,6.725033642166843,1,1,0,1,0,0,0,2,3
70,1,4,4,60,0,1,1,3,1,6.608000625296087,7.217443431696533,0,1,0,1,2,1,2,2,3
60,3,12,7,17,0,3,1,3,1,7.119635638017636,7.646353722445999,0,1,1,3,4,3,2,2,3
60,3,14,7,8,0,3,1,4,1,6.8501261661455,7.517520850603031,1,2,0,1,4,2,2,2,3
50,3,8,6,4,0,2,1,4,1,7.013915474810528,7.419380582918692,0,1,0,1,4,1,1,2,3
90,3,8,4,59,0,0,0,1,0,6.946975992135418,6.946975992135418,0,1,0,1,2,1,2,2,3
20,3,10,8,3,0,3,1,4,1,7.519692404116539,7.519692404116539,1,2,1,4,4,3,2,2,0
50,3,3,6,8,1,2,1,3,1,6.959398512133975,7.521859252201629,0,2,1,4,2,1,2,0,3
120,3,15,7,2,2,3,1,4,1,7.358193752733032,7.358193752733032,0,2,1,3,4,2,3,2,3
190,1,4,4,60,0,2,1,3,1,7.1276936993473985,7.736307096548285,0,1,0,1,2,1,2,0,3
60,3,22,8,11,0,3,2,4,1,7.177782416195197,7.803843303538772,1,2,1,3,4,3,3,2,3
20,3,8,5,45,0,2,1,2,1,7.042286171939743,7.042286171939743,1,1,0,1,2,1,1,2,3
20,3,16,6,37,0,2,3,3,1,7.519692404116539,7.519692404116539,1,2,1,3,4,2,2,2,3
60,3,12,6,38,0,2,1,3,1,6.56244409369372,7.255591274253665,0,1,1,3,4,2,2,2,3
120,3,11,6,33,0,3,1,2,1,6.974478911025045,6.974478911025045,0,1,1,2,4,2,2,2,3
120,1,14,6,5,0,3,3,4,1,6.742880635791903,6.742880635791903,1,2,0,1,4,3,2,2,3
80,3,5,6,40,1,3,3,2,1,7.362010551259734,7.696667081526462,0,2,1,4,4,1,2,2,1
20,3,8,5,24,2,2,1,2,1,7.203405521083095,7.203405521083095,1,1,1,3,2,1,1,2,3
20,3,8,6,49,2,2,1,4,1,7.132497551660044,7.132497551660044,0,2,0,1,2,1,2,2,3
60,3,22,7,14,0,3,1,4,1,7.109062135687172,7.6624678152002375,1,2,2,3,4,2,2,2,3
50,3,8,5,58,0,2,1,2,1,6.954638864880987,7.351158226430694,1,1,1,3,4,1,1,2,3
30,1,4,5,18,0,2,1,2,1,6.6895992691789665,6.6895992691789665,1,2,2,4,4,1,1,2,0
20,3,12,6,26,0,3,1,4,1,7.272398392570047,7.272398392570047,0,2,1,3,4,3,2,2,3
60,3,13,5,1,0,3,3,4,1,6.598509028614515,7.516433302915632,0,1,1,4,5,3,2,2,3
120,3,11,6,33,0,3,1,2,1,6.86484777797086,6.86484777797086,0,1,0,1,4,2,2,2,3
30,3,4,4,0,0,2,1,2,1,6.875232087276577,6.875232087276577,0,1,0,1,2,1,1,2,3
60,3,13,6,8,0,3,1,4,1,6.8690144506657065,7.491087593534876,1,1,1,3,4,3,2,2,3
20,3,9,5,29,0,2,1,1,1,7.026426808699636,7.026426808699636,1,1,1,4,4,2,2,1,3
20,3,8,6,3,0,2,1,2,1,7.337587743538596,7.337587743538596,1,2,1,4,4,2,2,2,0
20,3,8,4,36,0,2,1,2,1,6.761572768804055,6.761572768804055,0,1,0,1,2,1,2,2,3
20,3,21,8,0,2,4,3,4,1,7.566311014772463,7.566311014772463,1,3,1,4,4,3,3,2,4
20,1,4,6,14,0,2,1,2,1,7.119635638017636,7.119635638017636,1,1,0,1,4,1,2,2,3
60,3,12,7,28,2,2,1,2,1,6.946975992135418,7.45298232946546,0,1,1,3,4,2,2,2,3
70,3,16,6,14,0,4,1,1,1,7.260522598089852,7.845807502637805,0,1,1,4,2,3,2,2,3
120,1,14,6,4,0,3,3,4,1,6.742880635791903,6.742880635791903,1,2,1,3,4,2,2,2,3
60,4,18,10,1,0,4,3,4,1,6.933423025730715,7.604396348796338,1,3,1,5,4,3,3,2,3
30,3,3,6,59,0,2,1,1,0,6.858565034791365,6.858565034791365,0,0,1,4,2,1,1,1,3
20,3,14,7,3,0,3,3,4,1,7.259819610363186,7.259819610363186,0,2,0,1,4,2,2,2,3
85,3,6,6,41,0,2,4,3,1,6.816735880594968,6.816735880594968,1,1,0,1,2,1,1,2,3
20,3,9,5,48,0,2,1,2,1,7.080026499922591,7.080026499922591,0,1,0,1,4,1,1,1,3
60,3,14,8,11,0,3,1,4,1,7.106606137727303,7.644919344958857,1,2,1,3,4,2,2,2,3
50,3,5,4,7,0,1,1,3,0,6.679599185844383,7.204892510204673,0,1,0,1,2,1,1,2,3
180,1,1,5,36,0,3,3,4,1,6.4457198193855785,6.4457198193855785,1,3,0,1,0,0,0,2,0
90,3,8,5,35,0,3,1,2,1,6.79794041297493,7.491087593534876,0,1,0,1,0,0,0,2,3
20,3,18,8,0,0,3,1,4,1,7.363913501405819,7.363913501405819,0,3,1,4,4,3,3,2,4
180,1,5,5,1,0,3,4,3,1,6.977281341630747,6.977281341630747,1,1,0,1,3,3,2,2,3
20,3,9,5,0,0,3,1,4,1,7.038783541388542,7.038783541388542,0,1,0,1,0,0,0,2,0
20,4,18,7,4,0,3,1,4,1,7.107425474110705,7.107425474110705,1,2,0,1,4,2,2,2,3
60,3,13,6,7,0,3,1,4,1,6.859614903654202,7.4067107301776405,0,1,1,3,4,2,2,2,3
20,3,12,6,22,0,3,1,2,1,7.636752112435779,7.636752112435779,1,1,2,3,4,1,2,2,3
70,3,16,7,4,0,2,1,4,1,7.080026499922591,7.757906208351747,0,2,2,4,4,2,1,2,3
20,3,8,5,14,2,2,2,3,1,6.982862751468942,6.982862751468942,1,2,0,1,4,1,1,2,3
20,3,5,5,43,0,2,1,3,1,7.135687347028144,7.135687347028144,1,1,0,1,4,3,1,2,3
